u10,v10,d2m,t2m,msl,sp,istl1,istl2,istl3,skt,u100,v100,u10n,v10n,i10fg,flsr,ishf,alnid,alnip,aluvd,aluvp,cbh,hcc,lcc,mcc,tcc,tciw,tclw,viiwd,vilwd,viiwe,vilwe,viiwn,vilwn,crr,ilspf,lsrr,ptype,tcrw,vigd,viked,vimad,vimdf,viozd,vithed,vited,vige,vithee,vikee,vimae,vioze,vitee,viwve,viec,vike,vima,vimat,vign,vithen,viken,viman,viozn,viten,viwvn,vipie,vipile,vit,vithe,vitoe,blh,chnk,cape,dctb,fal,fsr,zust,iews,ie,inss,kx,dndza,dndzn,src,tco3,tcslw,tcw,tcwv,totalx,tplb,tplt,deg0l,tp,cdir,uvb,slhf,ssr,ssrc,str,strc,sshf,ssrdc,ssrd,strdc,strd,tisr,tsr,tsrc,ttr,ttrc,fdir,cp,lsp,lspf,vimd,bld,lgws,ewss,gwd,mgws,nsss
0.25030184,2.183525,285.07178,295.26978,101606.94,100563.06,271.45996,271.45996,271.45996,296.66357,0.5723244,2.7466402,0.27221924,2.4185658,6.399288,-5.446349,-70.637314,0.18373299,0.16758186,0.07361853,0.06861436,3335.8765,0.0,0.0,0.0026274351,0.0026274351,0.00023196866,0.002185599,-2.913195e-07,-7.336686e-07,0.0012901977,0.011162508,-0.00090620434,-0.0046644546,0.0,0.0,0.0,0.0,0.0,-980.69995,29.657944,-0.0010605368,3.2253287e-05,7.5514635e-09,550.44946,-372.80396,19777483000.0,44753433000.0,160152700.0,190161.5,0.07650858,64823040000.0,53.76947,969.9905,3694595.0,10245.383,-0.0016802468,5962866700.0,10647549000.0,48507144.0,47219.027,0.03460099,16664644000.0,2.8310833,2627491300.0,2673094100.0,2601298.0,2617901800.0,2676780800.0,718.542,0.017999995,0.0,39.83574,0.13314378,0.49573898,0.19253188,0.013287358,-7.677681e-05,0.1569528,13.137977,-0.9248844,-0.9248844,0.0,0.0062495694,0.0029486855,18.257095,18.254364,39.174114,40.609055,45.623093,3109.9128,0.0,1668330.0,214027.0,-772870.9,1797781.0,1813348.0,-420900.62,-419084.44,-349874.88,2092804.0,2072771.0,1144156.0,1147282.0,3022597.0,2512584.0,2528753.0,-1033751.8,-1033385.25,1655481.0,0.0,0.0,0.0,0.09950775,4387.1445,-0.32639062,5.3156404,7.8493595,2.561119,631.38477
0.021428082,2.6005745,285.25977,295.3623,101533.25,100490.5,271.45972,271.45972,271.4602,295.13574,0.2507741,3.4200678,0.023592602,2.7512188,6.2428846,-5.4464035,-34.027405,0.18369335,0.16755092,0.07364017,0.068636835,3283.3953,0.0,0.0,0.04396163,0.04396163,0.00021366055,0.002063582,-1.0099734e-07,-1.024192e-06,0.0006713867,0.009987403,-0.00024414062,-0.004719466,0.0,0.0,0.0,0.0,0.0,-914.47705,42.880936,-0.0002770312,5.193407e-05,3.2771026e-09,695.2239,-93.42587,19921860000.0,45330890000.0,161533020.0,192410.56,0.07700962,65541680000.0,51.20169,916.93945,3750556.0,10237.902,-0.00080159307,6072896000.0,11185928000.0,50170748.0,49309.113,0.033588428,17336486000.0,11.093076,2626220500.0,2671460400.0,2600059.0,2616644400.0,2675217400.0,664.0454,0.017999511,0.0,-1.000001,0.13314378,0.49573904,0.19824898,-0.003051818,-5.9760278e-05,0.18451369,14.1921835,-1.000001,-1.000001,0.0,0.0062295794,0.0008670811,18.121613,18.118088,39.02824,-1.000001,-1.000001,3111.6128,0.0,1289783.0,166308.44,-630554.4,1402920.0,1449494.0,-387751.94,-397070.25,-203158.06,1674833.0,1617542.0,1158112.0,1170425.0,2538451.0,2038068.0,2088561.0,-1024781.25,-1030935.0,1251032.0,0.0,0.0,0.0,0.3678125,4883.621,-0.5295156,19.803833,9.835146,3.893588,639.8828
-0.036872614,2.5799313,285.41895,294.49878,101549.81,100506.44,271.45972,271.45972,271.45996,293.2256,0.15235215,3.7270193,-0.03561378,2.5997982,5.5979347,-5.44645,8.856788,0.1836611,0.16752338,0.073661804,0.068656266,,0.0,0.0,0.0030476213,0.0030476213,3.0517578e-05,0.000976823,-1.0358963e-06,-5.5572576e-07,0.00062561035,0.004062403,0.0001373291,-0.0020609566,0.0,0.0,0.0,0.0,0.0,-536.7241,57.120285,-0.0033987213,1.7643237e-05,-4.671503e-10,-394.8811,-956.3887,19932348000.0,45597580000.0,158636130.0,193321.38,0.07696009,65813828000.0,50.95224,565.75464,3728751.0,10239.598,0.0006002558,5804672000.0,10818214000.0,48408160.0,47592.25,0.03093275,16714643000.0,17.279083,2627041300.0,2671753000.0,2600928.0,2617455900.0,2675489500.0,557.34326,0.018000413,0.0,12.891346,0.13314378,0.49573892,0.19078624,-0.003858962,-3.299459e-05,0.14591444,13.209201,-0.9737324,-0.9737324,0.0,0.006227728,0.00018320107,17.904312,17.903137,39.866886,12.92883,14.629365,3112.9128,0.0,798058.56,110641.94,-434558.12,934868.56,963169.5,-363688.88,-373758.56,-50365.902,1116958.0,1078967.0,1155106.0,1159454.0,1851783.0,1430065.0,1471728.0,-1022481.3,-1027763.3,747067.6,0.0,0.0,0.0,0.41965538,4152.3164,-2.61164,-20.743927,49.583344,15.715582,646.0947
-0.06340295,1.7210293,285.1377,294.4204,101577.56,100532.69,271.45972,271.45996,271.45996,289.9265,0.4254576,4.132784,-0.00024910877,1.2352409,3.7306414,-5.446539,20.030212,0.18362147,0.16749412,0.07368034,0.06866348,,0.0,0.0,0.005862601,0.005862601,6.1220735e-06,0.00081189815,5.2962985e-08,-1.4301604e-06,-0.00021608095,0.003452054,0.0005340576,-0.001663208,0.0,0.0,0.0,0.0,0.0,-157.7381,66.13208,-0.0029578006,-6.134978e-05,-3.3889835e-09,-737.5564,-893.79785,19819663000.0,45603840000.0,153032860.0,193057.38,0.07771742,65720287000.0,57.036423,199.23636,3647079.0,10242.242,0.0008120809,5371141600.0,10046951000.0,44625490.0,44159.883,0.028823629,15522538000.0,24.481125,2627291100.0,2671997000.0,2601170.0,2617693200.0,2675639600.0,274.6338,0.018000994,0.0,-1.000001,0.13314378,0.49573898,0.09884328,0.005699046,-5.4881903e-06,0.061462805,13.179015,-1.000001,-1.000001,0.0,0.006234482,0.00021372146,17.897888,17.897873,41.56036,-1.000001,-1.000001,3112.9377,0.0,292662.5,48581.25,-186044.38,429649.8,424018.5,-325603.62,-341126.94,58233.902,500702.2,497924.3,1147554.0,1151462.0,1009211.06,749856.75,744942.44,-1014203.06,-1019515.8,289679.7,0.0,0.0,0.0,0.09725225,2590.4846,-4.274926,2.6707735,270.7068,74.14873,382.18384
0.23436391,2.2789612,285.1704,287.66382,101609.125,100563.69,271.45972,271.45996,271.45996,285.88086,1.5608091,3.9598026,0.2258206,0.9997435,3.9410734,-5.4463997,15.850797,0.18357539,0.16746658,0.07370198,0.06868899,,0.0,0.0,0.002931302,0.002931302,0.0,0.00036621653,-2.353641e-07,5.401584e-07,-0.00031948113,0.0014402617,-0.0005340576,-0.00076293945,0.0,0.0,0.0,0.0,0.0,-1144.2827,66.302475,-0.0078952685,-8.100423e-06,-5.221434e-09,-1454.6196,-2549.5964,19265903000.0,44304028000.0,142462380.0,187565.5,0.07427138,63853683000.0,55.667404,1139.2583,3461828.0,10245.4375,0.00087451655,4939140600.0,8961961000.0,39366812.0,39659.184,0.0271197,13993517000.0,21.350708,2628552700.0,2670466300.0,2602717.0,2618989600.0,2673924400.0,90.66696,0.017998602,0.0,-0.93763727,0.1330198,0.49573976,0.07963681,0.021049269,-8.209428e-07,0.045570232,13.3674555,-0.92887956,-0.9255178,1.7876268e-08,0.00624815,0.00018926222,16.77298,16.771805,43.252537,-0.93763727,1.0829458,3113.6128,0.0,16781.527,6489.789,-20927.18,46811.22,43444.676,-272843.5,-296623.94,71578.81,54337.71,54440.098,1132866.0,1126486.0,157982.0,106627.25,103145.56,-995876.7,-1003286.06,16883.918,0.0,0.0,0.0,-0.12845248,1797.7122,10.6415205,46.005157,520.8096,128.19661,199.683
0.7735769,1.9211254,285.41797,288.5559,101640.625,100594.375,271.45996,271.45972,271.45996,285.0039,2.1400805,3.6618338,0.46047807,0.9185295,3.532277,-5.4461546,16.195938,0.1835388,0.16743731,0.073726654,0.06871152,,0.0,0.0,0.0,0.0,0.0,0.0005066006,-4.5929846e-07,1.0973663e-06,4.196167e-05,0.0016421035,-0.0005493164,-0.0020998674,0.0,0.0,0.0,0.0,0.0,-1055.2227,83.09892,-0.0056928247,-0.000102278864,-2.555948e-09,-875.1199,-2148.2498,18904330000.0,43400030000.0,133756824.0,183792.12,0.07349324,62588404000.0,60.991333,1010.824,3311746.0,10248.609,0.0013238038,4554710000.0,7850571000.0,35993068.0,35140.023,0.024868384,12493433000.0,21.323486,2628845300.0,2670887700.0,2602952.0,2619251200.0,2674215400.0,66.82506,0.018000852,0.0,-1.000001,0.1330198,0.49575293,0.075048685,0.031465054,-4.964985e-07,0.041051436,13.577465,-1.000001,-1.000001,4.111542e-07,0.00624685,0.00014040747,16.84233,16.84233,44.016853,-1.000001,-1.000001,3114.288,0.0,0.0,0.0,-3910.8657,3.5999988e-12,0.0,-241320.62,-244536.19,58576.004,0.0,0.0,1114268.0,1112663.0,0.0,0.0,0.0,-981448.3,-982470.4,0.0,0.0,0.0,0.0,-0.25191683,1669.7327,21.917496,83.07127,435.88794,119.45241,165.53546
1.1547613,1.0862579,285.7793,288.46143,101704.5,100657.31,271.45947,271.45947,271.45996,284.09277,2.307743,2.9709206,0.537508,0.58860445,2.7909908,-5.4454603,14.241659,0.18350655,0.16741109,0.07374829,0.06872785,,0.0,0.0,0.0049973466,0.0049973466,0.0,0.0005066586,1.8733454e-07,-5.6437074e-08,0.00012397766,0.0019718613,-0.00068664574,-0.0014988391,0.0,0.0,0.0,0.0,0.0,-852.9529,83.28653,-0.004072711,-0.00014088704,6.359752e-09,-334.89893,-1460.2744,18402546000.0,42063557000.0,123835510.0,178315.12,0.070842564,60751778000.0,64.63495,815.3103,3123834.0,10254.957,0.001218796,4092659700.0,6600478700.0,31543222.0,29982.164,0.023575746,10775964000.0,19.03572,2630115000.0,2672958200.0,2604176.0,2620529400.0,2676090400.0,51.210724,0.01799981,0.0,-1.000001,0.1330198,0.4957776,0.061228883,0.034370106,-2.4115712e-07,0.030339189,14.6416645,-1.000001,-1.000001,1.1024686e-06,0.0062511265,0.00012213405,17.15065,17.149078,44.494213,-1.000001,-1.000001,3115.538,0.0,0.0,0.0,-634.05396,3.5999988e-12,0.0,-231370.38,-236954.25,49965.82,0.0,0.0,1105804.0,1105603.0,0.0,0.0,0.0,-974238.94,-975879.3,0.0,0.0,0.0,0.0,-0.36809063,1440.0615,34.936554,97.54207,331.38452,104.85611,118.07457
0.7198784,0.5627944,285.85767,288.24048,101728.81,100680.69,271.45947,271.45972,271.45996,283.3474,2.06326,2.3820658,0.38153863,0.37895018,2.155593,-5.444893,11.180114,0.18347305,0.16738051,0.07376689,0.06874728,,0.0,0.0,0.0,0.0,0.0,0.00034797494,2.6171683e-08,-3.0629412e-08,0.0003271103,0.0011266924,0.00033569336,-0.00090374635,0.0,0.0,0.0,0.0,0.0,-1127.5139,45.686203,-0.0023321225,-0.00010989289,9.232998e-09,302.7566,-1148.3108,18187688000.0,41547866000.0,119641016.0,176216.06,0.06925309,60024693000.0,66.71045,1146.3755,3032096.0,10257.379,0.00073792995,3641855500.0,5481442000.0,27758868.0,25226.922,0.023059793,9197263000.0,18.149796,2630228500.0,2673711600.0,2604213.0,2620620000.0,2676738800.0,42.170578,0.017999373,0.0,-1.000001,0.1330198,0.49580425,0.041430358,0.027318776,2.1231443e-07,0.020606231,16.09444,-1.000001,-1.000001,2.1457472e-06,0.0062147416,9.161647e-05,17.404892,17.404877,44.61566,-1.000001,-1.000001,3115.9133,0.0,0.0,0.0,1140.0723,3.5999988e-12,0.0,-222934.25,-230009.44,38624.31,0.0,0.0,1099973.0,1098126.0,0.0,0.0,0.0,-969951.06,-971988.7,0.0,0.0,0.0,0.0,-0.23107165,1292.9717,31.557724,91.0197,208.43272,77.00299,77.77263
0.6460176,0.6042654,285.4016,287.20972,101758.75,100709.125,271.45996,271.45996,271.45996,282.7766,1.3564386,1.9589386,0.2815618,0.31242722,2.3546648,-5.4439344,7.4058695,0.18343472,0.16735429,0.07378852,0.06876367,,0.0,0.0,0.0,0.0,0.0,0.0002563903,-1.371144e-07,-1.4423205e-07,-0.000333786,0.0007969346,-0.00018310548,-0.00036621117,0.0,0.0,0.0,0.0,0.0,-1383.3213,26.240646,-0.0039085075,-0.00010060072,4.3520707e-09,-35.692856,-1600.3142,18144238000.0,41379110000.0,119864910.0,175644.88,0.06764674,59801395000.0,63.015884,1407.5295,3023041.0,10260.293,0.0006634183,3305372700.0,4698750500.0,25312672.0,21841.89,0.023038208,8075361000.0,19.081406,2630615800.0,2674533000.0,2604566.0,2620986400.0,2677533000.0,37.045166,0.018000785,0.0,-1.000001,0.1330198,0.4958669,0.0442183,0.019019052,6.398174e-07,0.014206573,17.367432,-1.000001,-1.000001,4.2801785e-06,0.006190058,2.4427369e-05,17.580688,17.579117,44.337475,-1.000001,-1.000001,3115.8882,0.0,0.0,0.0,6849.867,3.5999988e-12,0.0,-218478.69,-224508.31,33652.656,0.0,0.0,1095407.0,1092500.0,0.0,0.0,0.0,-967692.25,-970047.06,0.0,0.0,0.0,0.0,-0.079273224,1245.1382,11.722427,76.91406,82.3716,36.245926,54.538147
0.50024563,0.40425277,283.70972,284.24927,101778.44,100727.25,271.4602,271.45996,271.45996,282.25806,0.8105148,1.658061,0.20324832,0.21472454,2.3992577,-5.4424725,5.8219767,0.18339813,0.16732371,0.07381016,0.068783104,,0.0,0.0,0.0,0.0,0.0,0.00014650049,9.755104e-08,-2.5353143e-07,-0.0006074908,0.00010681152,-0.00091552734,-0.00074768066,0.0,0.0,0.0,0.0,0.0,-867.5027,21.399445,-7.6558805e-05,-9.268016e-05,3.8978456e-09,976.6909,-27.1501,18307330000.0,41650450000.0,122484210.0,176966.0,0.06764662,60228604000.0,59.760406,894.03125,3066518.0,10262.051,0.00035893102,3007429000.0,4090471700.0,22784952.0,19170.273,0.022256792,7174465500.0,21.293411,2630368500.0,2674658600.0,2604290.0,2620753000.0,2677707800.0,32.884415,0.017999113,0.0,-1.000001,0.1330198,0.49594826,0.04477041,0.015009843,6.853177e-07,0.010783892,18.030012,-1.000001,-1.000001,6.9690923e-06,0.006179549,0.0,17.730469,17.730453,43.830925,-1.000001,-1.000001,3115.0884,0.0,0.0,0.0,8443.598,3.5999988e-12,0.0,-212327.88,-220366.81,25584.754,0.0,0.0,1091232.0,1089231.0,0.0,0.0,0.0,-965759.4,-968202.9,0.0,0.0,0.0,0.0,0.05641298,1239.3462,-9.448464,60.8992,67.280624,9.889527,32.288513
0.43533033,0.16326559,283.563,284.2588,101787.44,100734.56,271.45972,271.45972,271.45996,281.88623,0.661472,1.3227301,0.17068732,0.106282234,2.344883,-5.440998,5.1779394,0.18335372,0.16730666,0.07382876,0.068796456,,0.0,0.0,0.0,0.0,0.0,7.934327e-05,1.2997259e-07,-4.064217e-07,0.0008239746,0.0002593994,-0.00064086914,0.00030517578,0.0,0.0,0.0,0.0,0.0,-1312.5632,18.68393,-0.0038352874,-6.347838e-05,-4.671521e-10,123.910706,-1368.9436,18451260000.0,41962897000.0,124146880.0,178395.75,0.06838542,60690770000.0,60.61267,1336.749,3091770.0,10262.727,0.00025344454,2727211800.0,3565612500.0,19847104.0,16818.523,0.021903034,6373516300.0,23.386246,2629498000.0,2673926400.0,2603419.0,2619890700.0,2677022700.0,29.219513,0.017999385,0.0,-1.000001,0.1330198,0.49603826,0.043771535,0.013852332,7.724757e-07,0.0065997653,17.92527,-1.000001,-1.000001,9.896456e-06,0.0061758794,0.0,17.787842,17.787827,43.63747,-1.000001,-1.000001,3143.8958,0.0,0.0,0.0,8934.207,3.5999988e-12,0.0,-208799.94,-217306.88,22182.79,0.0,0.0,1086809.0,1084693.0,0.0,0.0,0.0,-962671.94,-965266.1,0.0,0.0,0.0,0.0,0.2209351,1156.9333,-26.040192,54.49884,87.000626,3.4785643,27.512909
0.40036362,-0.09461063,282.9585,283.1162,101799.5,100745.25,271.45972,271.45996,271.45996,281.54712,0.5920728,0.8253797,0.15075439,-0.003174779,2.3461342,-5.4391317,4.6456165,0.18332154,0.1672669,0.07385343,0.06881893,,0.0,0.0,0.0,0.0,0.0,3.6610596e-05,6.953667e-08,4.7282356e-07,0.00011730194,-0.00048828125,0.00019836426,0.00047302246,0.0,0.0,0.0,0.0,0.0,-1643.1624,10.660675,-0.0018397158,-4.4260145e-05,2.7700628e-09,919.9802,-825.1824,18518278000.0,42133660000.0,123680744.0,179149.75,0.06892538,60933722000.0,62.770264,1673.6953,3088320.0,10263.863,0.00053979293,2492952800.0,3102268700.0,17587420.0,14759.535,0.021482993,5672395000.0,23.134323,2629283300.0,2673450500.0,2603230.0,2619661300.0,2676544800.0,25.86827,0.017999686,0.0,-1.000001,0.1330198,0.49614066,0.042697735,0.012688465,8.676002e-07,0.002179483,17.184856,-1.000001,-1.000001,1.3121466e-05,0.00617335,0.0,17.68718,17.687164,43.684372,-1.000001,-1.000001,3216.4536,0.0,0.0,0.0,9754.941,3.5999988e-12,0.0,-207272.69,-215749.12,21350.516,0.0,0.0,1081993.0,1079887.0,0.0,0.0,0.0,-959603.44,-962177.6,0.0,0.0,0.0,0.0,0.19701725,1185.6399,-27.052689,54.3051,86.901535,-5.392375,23.320816
0.28705359,-0.39683294,282.636,282.86377,101828.125,100772.81,271.45972,271.45972,271.45996,281.20874,0.30393493,0.19820088,0.11400217,-0.14266777,2.265296,-5.4371824,3.9807882,0.1832819,0.16723764,0.07387173,0.06882614,,0.0,0.0,0.0,0.0,0.0,6.1220735e-06,1.238754e-07,-2.9502007e-07,0.00034236908,0.00035095215,3.0517578e-05,-0.00041198754,0.0,0.0,0.0,0.0,0.0,-1922.2441,-12.2659445,-0.0024759541,-4.756145e-05,3.895156e-09,1052.2678,-999.3501,18534494000.0,41982697000.0,124269060.0,178720.06,0.068119526,60793987000.0,60.663284,1977.3508,3094581.0,10266.559,-3.714279e-05,2312054300.0,2703104800.0,16464637.0,13059.742,0.020371795,5081471000.0,20.372147,2629984500.0,2673890300.0,2603941.0,2620357600.0,2677002800.0,23.450668,0.017999232,0.0,-1.000001,0.1330198,0.49624765,0.03840946,0.010346051,8.7815596e-07,-0.0034996038,16.537872,-1.000001,-1.000001,1.6435544e-05,0.006164957,0.0,17.582077,17.582077,43.345047,-1.000001,-1.000001,3349.3613,0.0,0.0,0.0,11461.488,3.5999988e-12,0.0,-206419.06,-214622.75,21253.453,0.0,0.0,1077106.0,1075071.0,0.0,0.0,0.0,-958197.9,-960695.56,0.0,0.0,0.0,0.0,0.06490946,1215.7646,-20.273941,52.055893,107.88153,-35.8264,-4.9916096
0.34739953,-0.54379034,282.71655,282.91943,101798.56,100742.625,271.45996,271.45996,271.45996,280.91895,0.09616774,-0.2612418,0.14521551,-0.20257431,1.9603014,-5.4354677,3.5299082,0.18324971,0.16720974,0.07389033,0.06884557,,0.0,0.0,0.0,0.0,0.0,0.0,-2.9001402e-08,2.3927072e-07,-0.00019836426,6.1035156e-05,0.00016784668,0.00079345703,0.0,0.0,0.0,0.0,0.0,-1739.4397,-14.736085,-0.00080044987,-4.207749e-05,3.934211e-09,1467.6143,-410.32935,18758179000.0,42373420000.0,129089010.0,180546.38,0.068975985,61413687000.0,60.347885,1795.8259,3167070.0,10263.555,-0.0002877717,2208548000.0,2588627500.0,16369759.0,12505.762,0.019180544,4858970000.0,18.69255,2628787500.0,2672428000.0,2602767.0,2619168300.0,2675588400.0,19.485489,0.017999142,0.0,-1.000001,0.1330198,0.49634486,0.03400877,0.011104312,7.5300744e-07,-0.005671758,16.493622,-1.000001,-1.000001,1.9683881e-05,0.0061500445,0.0,17.474731,17.474716,41.62127,-1.000001,-1.000001,3112.5632,0.0,0.0,0.0,9274.059,3.5999988e-12,0.0,-204684.5,-214212.81,16796.742,0.0,0.0,1060130.0,1057752.0,0.0,0.0,0.0,-948720.9,-951750.0,0.0,0.0,0.0,0.0,0.087427795,1102.3779,-7.5021963,40.977432,181.85281,-77.3609,-24.276764
0.22442186,-0.5470123,281.58643,281.64282,101808.875,100752.375,271.45972,271.45972,271.45996,280.60864,-0.33288234,-0.3946299,0.116277695,-0.1896559,1.917902,-5.433695,3.3286266,0.18320698,0.1671822,0.073911965,0.06885892,,0.0,0.0,0.0,0.0,0.0,0.0,1.0145874e-07,-3.0505487e-07,0.00032043457,-0.00038146973,0.00018310547,-0.00012207031,0.0,0.0,0.0,0.0,0.0,-1498.4258,-6.2770176,-0.0026315383,-8.145608e-05,2.2580124e-09,742.4673,-916.166,18869117000.0,42497010000.0,132929830.0,181279.25,0.068615854,61649396000.0,58.78131,1561.6011,3213808.0,10264.488,0.000660785,2117935900.0,2689063200.0,15944483.0,12712.27,0.017951317,4869587000.0,19.101822,2628565200.0,2672082400.0,2602560.0,2618955800.0,2675287000.0,17.654419,0.018000498,0.0,-1.000001,0.1330198,0.4964385,0.029814236,0.009798817,7.1085617e-07,-0.0058229044,16.208271,-1.000001,-1.000001,2.2902284e-05,0.0061455555,0.0,17.422974,17.422897,41.558945,-1.000001,-1.000001,3141.0708,0.0,0.0,0.0,9823.6875,3.5999988e-12,0.0,-204959.38,-207726.0,18606.496,0.0,0.0,1054834.0,1054123.0,0.0,0.0,0.0,-949155.44,-950030.56,0.0,0.0,0.0,0.0,0.06292623,1189.6462,-25.553726,39.664764,212.07382,-99.52467,-33.76956
0.0042759515,-0.3620324,281.71313,281.75513,101847.5,100789.19,271.45972,271.45972,271.45996,280.30713,-0.7972255,-0.17265731,0.024461903,-0.111332774,1.8284817,-5.432001,3.1405525,0.18317616,0.16715294,0.07393664,0.06888139,,0.0,0.0,0.0,0.0,0.0,0.0,-8.24225e-08,-4.9521566e-07,-1.5258789e-05,9.8228455e-05,3.0517578e-05,0.0007171631,0.0,0.0,0.0,0.0,0.0,-1554.5146,-12.358204,-0.0044988804,-9.9015626e-05,1.885687e-09,162.2996,-1600.501,18947344000.0,42508304000.0,136175820.0,181533.44,0.06800586,61728006000.0,55.828644,1623.0564,3246624.0,10268.305,0.0012996942,2140598300.0,3127345700.0,16000438.0,14292.926,0.017111458,5337808000.0,20.765244,2628964600.0,2672546000.0,2602960.0,2619336200.0,2675782100.0,18.515808,0.018000487,0.0,-1.000001,0.1330198,0.4965322,0.027550444,0.006450545,7.9134804e-07,-0.0035549097,16.022198,-1.000001,-1.000001,2.5894362e-05,0.0061377212,0.0,17.450455,17.450409,41.57855,-1.000001,-1.000001,3140.3708,0.0,0.0,0.0,8498.207,3.5999988e-12,0.0,-205208.88,-208107.31,15731.605,0.0,0.0,1050547.0,1049837.0,0.0,0.0,0.0,-949105.4,-950028.44,0.0,0.0,0.0,0.0,-0.033297103,1197.7593,-69.5686,32.199905,235.74948,-100.91722,-30.514252
0.5185743,0.018517286,284.19556,284.48584,101905.44,100844.375,271.45996,271.45996,271.45996,279.98828,-0.039082516,0.27309805,0.1631977,-0.0046832487,1.397666,-5.428876,3.2926369,0.18313348,0.16713452,0.07395524,0.06890082,,0.0,0.0,0.0,0.0,0.0,0.0,2.2264356e-07,6.399627e-07,-0.00044250512,-0.00060653687,-1.5258789e-05,-0.00036621117,0.0,0.0,0.0,0.0,0.0,-1241.6509,3.4391327,-0.0034199515,-7.6612894e-05,2.3931988e-09,134.80247,-1237.3411,18970771000.0,43002460000.0,133452610.0,183125.25,0.06764209,62256570000.0,59.95819,1292.0571,3213547.0,10273.8125,0.0016074148,2475701200.0,4710665700.0,17049852.0,20362.312,0.018279254,7281835500.0,31.451706,2631094300.0,2673596700.0,2605181.0,2621479200.0,2676795100.0,16.47638,0.018001158,0.0,-1.000001,0.13289493,0.49670625,0.022078123,0.0121467635,7.8356993e-07,-8.851105e-05,15.499622,-1.000001,-1.000001,3.146089e-05,0.006123133,0.0,17.010666,17.010666,41.52212,-1.000001,-1.000001,3145.473,0.0,0.0,0.0,7255.2812,3.5999988e-12,0.0,-203661.06,-206918.44,11787.543,0.0,0.0,1046923.06,1046123.56,0.0,0.0,0.0,-947547.0,-948576.7,0.0,0.0,0.0,0.0,-0.037121493,1137.416,-98.35211,21.44484,200.61356,-56.3434,-11.832351
0.24107474,0.104081094,284.01172,284.18408,101965.31,100902.69,271.45996,271.45972,271.45996,281.5874,-0.41344303,0.51882875,0.09887135,0.06305188,1.152916,-5.4274454,0.4889477,0.18309516,0.16710836,0.073985994,0.068926334,,0.0,0.0,0.0,0.0,0.0,0.0,3.4737567e-08,4.5340903e-07,-0.000289917,0.000102996826,-0.00077819824,0.000579834,0.0,0.0,0.0,0.0,0.0,-1209.4922,5.1150684,-0.0060550235,-2.7818242e-05,2.3652535e-09,-751.8672,-1878.2952,18936154000.0,43023057000.0,132967350.0,183225.44,0.06594968,62238683000.0,59.983307,1224.2668,3199334.0,10279.832,0.001274813,2853721000.0,6132075000.0,18581136.0,26007.855,0.019466858,9088867000.0,34.42621,2632165600.0,2674565400.0,2606225.0,2622548700.0,2677748000.0,16.729538,0.017999455,0.0,-1.000001,0.13289493,0.4967841,0.018812306,0.010312524,-6.706811e-07,0.0013908378,14.331095,-1.000001,-1.000001,3.380899e-05,0.0061166473,0.0,16.975403,16.975403,41.379955,-1.000001,-1.000001,3211.6284,0.0,12402.715,5403.0547,5063.508,38360.688,35903.203,-204945.44,-205736.19,8269.953,44670.836,44645.22,1043740.5,1043529.75,133731.06,89469.81,86961.19,-945732.94,-945980.94,12402.715,0.0,0.0,0.0,0.058566943,1082.8015,-77.939285,18.132416,130.1557,0.63116735,3.0500002
-0.30340993,-0.030788872,284.5569,284.761,101998.375,100934.31,271.45996,271.45996,271.45996,286.76123,-0.74422884,0.53372246,-0.42776948,-0.07799828,2.3417368,-5.4291754,-28.903091,0.1830616,0.1670686,0.07400763,0.068945765,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0106e-07,2.9517724e-07,0.00026512146,-0.00033569336,-0.00016784668,-0.0013732912,0.0,0.0,0.0,0.0,0.0,-1121.4102,15.302859,-0.008055538,-3.0834315e-05,-2.4897795e-09,-1505.4404,-2676.795,18957820000.0,43147850000.0,132931580.0,183805.94,0.06526798,62378960000.0,56.855194,1097.3887,3211204.0,10283.023,0.0006619857,3113766000.0,7016080400.0,19730428.0,29579.625,0.020467386,10234570000.0,34.771255,2632856300.0,2674903800.0,2606950.0,2623231700.0,2678105900.0,53.150208,0.018000662,0.0,-1.000001,0.13289493,0.49666995,0.036394533,-0.0047719814,-1.4306499e-05,0.0051070936,12.516433,-1.000001,-1.000001,2.988067e-05,0.006114263,0.0,16.840164,16.840164,41.227314,-1.000001,-1.000001,3379.829,0.0,267595.12,45606.113,-49429.152,404926.88,396517.56,-262467.38,-231355.69,-40976.773,469923.56,469526.88,1045265.7,1053041.0,965601.06,716003.3,707504.3,-960439.2,-950582.6,267595.12,0.0,0.0,0.0,0.16388631,1018.31445,-63.14229,22.958633,91.74028,19.085297,5.401371
