d,cc,z,tall,o3,pv,r,ciwc,clwc,q,crwc,cswc,t,u,v,w,vo
-1.3869574323333334e-05,0.0101607766666666,47792.47865499999,4873.476534368333,1.1298749350000001e-07,9.655120226666667e-07,30.744855166666667,9.896213883333334e-07,0.0,0.0018909836666666,0.0,2.886273996666667e-05,266.7335533333333,1.2802320766666666,0.53210255,0.1052976748333333,-1.9595686500000003e-05
-1.402185695e-05,0.0156314373333333,47805.49214166667,4874.803540503333,1.1264305233333333e-07,1.1375194916666666e-06,35.66265755,7.6291841e-07,0.0,0.001976969,0.0,3.03914355e-05,266.61815666666666,0.69949511,1.915594363333333,-0.093365985,-1.543689083333333e-05
-1.4988412833333333e-05,0.0416799,47801.896225,4874.43685915,1.127216275e-07,1.3693160433333331e-06,40.227064,3.1642925333333327e-06,0.0,0.002080005,0.0,4.171068563666667e-05,266.40564,0.2396711500000001,2.7505058666666664,0.001905087,-6.691886833333332e-06
-1.1467318833333337e-05,0.081778755,47797.19941666667,4873.957918033333,1.135424365e-07,1.5225138683333332e-06,45.171180666666665,4.968656968333333e-06,0.0,0.0022181304999999,0.0,4.4365952e-05,266.13270166666666,0.4248354999999999,2.8997268516666668,-0.063112824,1.3250924499999996e-05
-1.5526807166666666e-05,0.1018362571666666,47764.89226666666,4870.663505483333,1.1403952333333336e-07,1.6232795133333334e-06,50.06448083333333,8.695698268333334e-06,0.0,0.0023512976666666,0.0,3.734373058333333e-05,265.85311333333334,0.7577882916666668,2.5125784376666664,0.0211715799999999,1.9354817666666662e-05
-1.914429383333333e-05,0.1091257405,47753.84658333333,4869.5371593,1.1416336500000005e-07,1.5599783716666667e-06,54.37080733333334,8.563880153333334e-06,1.5901396666666666e-08,0.0024574311666666,0.0,2.75892451e-05,265.6710766666667,1.0189382866666663,1.9947318856666667,0.028619427,1.9153789e-05
-2.7837931383333334e-05,0.1104268226666666,47739.5968,4868.08408565,1.1405062666666669e-07,1.4663547766666667e-06,57.55171383333334,7.329575899916667e-06,0.0,0.002541023,0.0,2.0451905333333333e-05,265.5761816666666,1.116461336666667,1.5295487533333334,0.1239228575,1.908901416666667e-05
-3.1998333333333335e-05,0.0932391698333333,47745.30533333333,4868.666194316666,1.138604e-07,1.33570098e-06,59.4728345,5.233136876666667e-06,0.0,0.0025920361666666,0.0,1.2815842858333332e-05,265.5290233333333,1.2128884433333331,1.1024953633333332,0.0943796633333333,1.6800485833333333e-05
-2.9520641666666665e-05,0.0552063015,47753.0384,4869.454747566667,1.134587075e-07,1.2684001466666667e-06,60.52082333333333,3.1101733108333333e-06,0.0,0.0026238845,0.0,5.948697435e-06,265.42829166666667,0.9504216399999996,0.71115407,0.0373962304999999,1.7924641666666663e-05
-3.0403705083333336e-05,0.0111858521666666,47730.355,4867.141684383333,1.13243432e-07,1.372980208333333e-06,59.80298916666667,5.1805493725e-07,0.0,0.0026253725,0.0,1.958022785e-06,265.2797616666667,0.4713812666666667,0.3612068041666667,0.0843307405,2.2450767833333333e-05
-2.713131983333333e-05,0.0005210571666666,47763.09688333334,4870.480427366667,1.1363107399999998e-07,1.5399616666666667e-06,55.819068833333326,5.758919883333336e-08,0.0,0.0025755876666666,0.0,2.7195729e-07,265.262855,0.1130468833333332,-0.0529705216666667,0.110967457,3.141512166666667e-05
-1.8944759750166662e-05,0.0,47731.49909999999,4867.258350033334,1.1460844066666669e-07,1.6100126733333333e-06,50.68972333333334,7.929953e-09,0.0,0.0024827458333333,0.0,3.766726108333333e-08,265.20200166666666,-0.40779955,-0.4773317833333333,0.0941168846666666,3.834966033333333e-05
-9.674249166666669e-06,0.0,47742.00685,4868.3298426,1.1608478500000001e-07,1.7090986633333333e-06,49.6891885,0.0,7.136957633333333e-08,0.0024446071666666,0.0,1.784239425e-08,265.29229,-0.2414524519999998,-0.6195513250000001,0.0534431571666666,5.068825833333333e-05
-1.3232760166666669e-05,0.0002598486666666,47782.05615,4872.41373445,1.1646000166666669e-07,1.637889105e-06,43.280339833333336,1.98248825e-09,2.3814755e-07,0.0022908995,0.0,1.992862166666666e-09,265.4158433333333,-0.8745109233333331,-0.9387908783333332,0.2201259633333333,4.655436033333333e-05
-7.688070600000001e-06,0.0007809058333333,47830.890966666666,4877.3935,1.1639356033333333e-07,7.514001733333334e-07,37.39219401666667,5.957839333333333e-09,3.337292333333333e-07,0.0022536507906666,0.0,0.0,265.75100000000003,-1.53120255,-0.897950945,0.1911863616666666,3.7863478e-05
1.2705498333333333e-06,0.0015618118333333,47855.45596666666,4879.8984329,1.1601702100000001e-07,4.362970633333334e-07,32.733178175,3.9753505e-09,2.5434671666666665e-07,0.0022084804956,0.0,0.0,266.17084666666665,-2.1729539333333334,-0.9461190333333334,0.1179849585,2.8581797166666668e-05
4.20233105e-06,0.0023441973333333,47869.40341666667,4881.320676966667,1.1571740833333337e-07,4.273942583333334e-07,30.114529450000003,7.950701666666666e-09,4.928409333333333e-07,0.0020886742901666,0.0,0.0,266.47025333333335,-2.4728497,-0.7071759666666667,0.0307472991666666,2.3038024333333338e-05
4.4581465333333336e-06,0.0018231403333333,47884.32061666666,4882.841807983334,1.1564590733333333e-07,4.443314393333334e-07,27.63976363333333,1.992862166666666e-09,2.9413558333333333e-07,0.0019673581883333,0.0,0.0,266.7421766666667,-2.3852000166666665,-0.438850095,0.1447068111666666,2.0732987666666667e-05
1.0161504166666662e-06,0.0,47859.05718333333,4880.26565475,1.1519366233333338e-07,4.506662316666666e-07,25.63307366666667,0.0,6.357145333333336e-08,0.0018950934666666,0.0,0.0,267.04304333333334,-2.276033033333333,-0.2071897849999999,0.1160747326666666,1.6282669500000002e-05
-1.2740504666666665e-06,0.0,47843.41408333334,4878.670502516667,1.1468551866666669e-07,4.768465016666666e-07,25.59599268333333,0.0,0.0,0.0019195041441666,0.0,0.0,267.23413666666664,-2.1492215861666666,0.0792167111666666,0.128539435,1.5741641333333334e-05
-4.864421666666667e-07,0.0,47848.22056666666,4879.1606274666665,1.14484085e-07,5.00009365e-07,25.751568416666668,0.0,0.0,0.0019863808126666,0.0,0.0,267.45064,-2.10960586,0.0114706966666666,0.0930282766666666,1.7950349416666664e-05
5.9750375e-07,0.0007795455,47819.334,4876.21501745,1.1440243983333333e-07,5.576331108333334e-07,28.651551566666665,1.5870273249999998e-08,3.9691258333333336e-08,0.002144236265,0.0,1.98248825e-09,267.401605,-2.016632365,0.1175968316666666,0.0744891521666666,2.363492633333333e-05
-1.066494666666667e-06,0.0015590916666666,47865.08643333334,4880.880467366666,1.1482300566666666e-07,5.809233473333333e-07,29.804377416666664,1.98248825e-09,0.0,0.0022508999133333,0.0,0.0,267.51029,-1.40896842,0.2453548566666667,0.2187370933333333,2.598601375e-05
-7.225376750000001e-06,0.0,47863.477516666666,4880.716403266667,1.1505428166666668e-07,6.854389316666667e-07,29.68411055,0.0,0.0,0.00234775025,0.0,0.0,267.67300833333337,-0.8172563950000001,0.4174705666666667,0.1613422033333333,2.871182433333333e-05
-1.1907088733333337e-05,0.0,47876.69471666667,4882.064182666666,1.1722766083333333e-07,9.193654416666666e-07,33.555054000000005,0.0,0.0,0.0025455542841666,0.0,0.0,267.736765,-0.5586813183333333,1.0548188516666668,0.0936379791666666,2.584757016666667e-05
-7.686398333333334e-06,0.0,47922.12891666667,4886.6971816,1.16422353e-07,1.0021102633333333e-06,34.93686235,0.0,0.0,0.0026123444258333,0.0,0.0,267.64178166666665,0.3910103483333333,0.9400221666666666,0.0527975761666666,2.459351433333333e-05
-1.0705619e-05,0.0,47959.03458333333,4890.4605123833335,1.1530999416666669e-07,1.0267275366666666e-06,33.92222405,0.0,0.0,0.002594812344,0.0,0.0,267.64494,1.1204159966666665,0.5571207833333334,0.1647514966666666,2.21697628e-05
-1.0739561358333334e-05,0.0,47998.45253333333,4894.480024683334,1.1467133733333337e-07,9.952596483333333e-07,31.24969461666667,0.0,0.0,0.002515357606,0.0,0.0,267.7085133333333,1.6917074233333336,0.1302040999999999,0.1225716643333333,2.1884993566666667e-05
-8.449961166666665e-06,0.0,47978.637350000005,4892.45943805,1.1432428766666669e-07,9.8515089e-07,29.6338657,0.0,0.0,0.002459437054,0.0,0.0,267.712615,1.784462775,-0.0828589966666667,0.12447868,2.1977496666666663e-05
-6.8257638666666665e-06,0.0,47971.069533333335,4891.687735683333,1.1422847e-07,9.597378516666669e-07,28.72238073333333,0.0,0.0,0.0024155701016666,0.0,0.0,267.690435,1.993137766666667,-0.1042586749999999,0.0836781793333333,2.343047795e-05
-4.199557433333333e-06,0.0,47960.62896666667,4890.623094016667,1.1418100433333339e-07,9.406581383333334e-07,27.500401683333333,0.0,0.0,0.0023487622483333,0.0,0.0,267.772875,2.884899355,0.0573517466666666,0.1946700733333333,2.395165333333333e-05
-2.1961466833333325e-06,0.0,47959.343166666666,4890.4919789333335,1.1431173600000001e-07,8.612258316666667e-07,26.14997545,0.0,0.0,0.002271948919,0.0,0.0,267.94432,3.676635085,-0.0554623616666666,0.1416521066666666,1.8394892e-05
-9.551407533333332e-06,0.0,47948.49855,4889.386136016667,1.1406065833333333e-07,8.067002833333334e-07,26.203046016666665,0.0,0.0,0.002260176965,0.0,0.0,267.91439166666663,4.397608258333333,-0.0325593766666667,0.0429846398333333,1.4012137e-05
-1.2553533783333337e-05,0.0,47918.42641666666,4886.319631733333,1.141825026666667e-07,8.009834216666666e-07,25.952406366666665,0.0,0.0,0.002239023385,0.0,0.0,267.8702283333334,5.17489465,0.0300439841666666,0.0867676333333333,1.877993383333333e-05
-1.147557155e-05,0.0,47927.56766666667,4887.251779916666,1.1503542816666669e-07,8.0635122e-07,25.0922496,0.0,0.0,0.0021971899191666,0.0,0.0,267.932875,6.065909128333334,-0.1604866966666666,0.081309787,2.478538733333333e-05
-8.811030983333333e-06,0.0,47903.96288333333,4884.844761866666,1.1552359833333333e-07,8.488106166666667e-07,24.681525816666664,0.0,0.0,0.0021694729425,0.0,0.0,267.94329,6.786323966666667,-0.6020555633333333,0.0571909405,2.89288915e-05
2.5712637166666657e-06,0.0,47967.22893333333,4891.296103333333,1.158429836666667e-07,8.77456795e-07,23.01359686666667,0.0,0.0,0.002065420516,1.3892976666666668e-08,0.0,268.21969,8.030974716666666,-1.2446958516666669,0.1109635978333333,2.76216315e-05
-6.736554683333334e-06,0.0,47985.47225,4893.156404,1.163927175e-07,8.270831933333333e-07,21.69701465,0.0,0.0,0.0020083746125,2.2824546666666663e-08,0.0,268.42017333333337,8.817257333333332,-2.0964886333333337,0.1885808786666666,2.6607711e-05
-7.857501583333334e-06,0.0,48065.68248333334,4901.335571866667,1.1634366983333333e-07,7.50130355e-07,19.871468566666667,0.0,0.0,0.0019516468533333,7.254420666666666e-08,0.0,268.6865866666667,9.34418225,-2.985934883333333,0.1669629705,2.967763083333333e-05
2.8036150333333337e-06,0.0,48129.43445,4907.836463083334,1.1610656833333337e-07,6.992922816666667e-07,18.716156666666667,0.0,0.0,0.001966806375,9.944481666666669e-09,0.0,268.862815,9.666127975,-3.9452555166666654,0.0958120176666666,3.67947695e-05
6.248884966666667e-06,0.0,48135.40633333334,4908.4454258333335,1.1595331916666669e-07,6.606298000000001e-07,17.58394995,0.0,0.0,0.0019500496666666,9.324667333333333e-08,0.0,269.00317,9.5768295,-5.003229833333333,0.1282365813333333,3.7361998666666667e-05
8.049906883333334e-06,0.0,48198.29713333333,4914.858502283333,1.1568424833333333e-07,5.708386233333333e-07,16.5453742,0.0,0.0,0.0018820741666666,2.9789196666666667e-09,0.0,269.22684,9.385163516666667,-5.954111903333334,0.2656734966666667,3.00435525e-05
1.3819393116666669e-05,0.0,48169.27025,4911.898584166666,1.149927375e-07,4.566791900000001e-07,16.3982725,0.0,0.0,0.0018560623333333,1.0232609333333334e-07,0.0,269.5753866666667,9.3815783,-6.6657594221666665,0.3102711933333333,1.7775521733333333e-05
1.2704312983333334e-05,0.0,48176.50561666666,4912.636386216666,1.14625265e-07,3.65749955e-07,16.371118283333335,0.0,0.0,0.0018507159999999,1.336806e-06,0.0,269.74942500000003,9.14653935,-7.162676174333334,0.2438507976666666,6.926640499999999e-07
8.4991053e-06,0.0,48183.5551,4913.3552334000005,1.1456789083333339e-07,2.6472181733333333e-07,16.713706083333335,0.0,0.0,0.0018722495,3.975809333333334e-09,0.0,269.8321133333333,9.27922915,-6.616857373333333,0.3083815473333333,-1.2749104716666668e-05
1.3086731233333333e-05,0.0,48192.02488333333,4914.2189109,1.141068256666667e-07,1.9418367833333334e-07,17.742159083333334,0.0,0.0,0.0019038009999999,2.2798616666666666e-08,0.0,269.940325,9.43112725,-5.897507093666666,0.167903919,-1.813333333333333e-05
1.2426914750000002e-05,0.0,48235.0431,4918.6055482833335,1.134067046666667e-07,2.001886983333333e-07,19.057037266666665,0.0,0.0,0.001942975,3.271105666666667e-08,0.0,269.8294183333333,9.282138116666667,-5.694662686666667,0.2029528916666666,-1.7761666666666666e-05
-5.707542183333333e-06,0.0,48261.55653333333,4921.309166,1.13045729e-07,2.1102336866666666e-07,21.19967533333333,0.0,0.0,0.0020281773333333,5.253593833333333e-08,0.0,269.69091333333336,9.6438186,-5.06647239,0.2895626133333333,-2.1750794241e-05
-8.252878916666667e-06,0.0,48293.751566666666,4924.59214575,1.134835091666667e-07,2.241174366666667e-07,27.418157666666666,0.0,0.0,0.0022199568333333,9.91243833333333e-10,0.0,269.5361633333333,10.614783433333333,-4.248877316666667,0.27130115,-2.908356485e-05
-1.6462488333333334e-05,0.0,48347.63393333333,4930.0866182,1.1320606433333333e-07,3.467031890000001e-07,31.793082916666663,0.0,0.0,0.0023698906666666,0.0,0.0,269.34977,10.7928828,-4.1429513,0.2301096133333333,-1.2975938166666666e-05
-1.8164056266666667e-05,0.0,48406.98411666667,4936.138652533334,1.1213080333333337e-07,4.058955e-07,37.93623275,0.0,0.0,0.0026040701666666,0.0,0.0,269.07932166666666,10.451544933333333,-4.18503425,0.1886038566666666,3.21627675e-06
-1.4801230556666668e-05,0.0,48433.7219,4938.865147766667,1.1100132666666669e-07,4.354363100000001e-07,43.5590915,0.0,0.0,0.0028411095,0.0,3.985725e-09,268.93371666666667,10.023907206666667,-4.216810813333333,0.286301099,1.0710943666666663e-05
-1.5836305e-05,0.0,48426.6978,4938.148888816667,1.1038757166666669e-07,4.4028703833333333e-07,46.230621500000005,0.0,0.0,0.0029303621666666,0.0,4.370323833333335e-08,268.850705,9.440121886666669,-4.267254091666667,0.2081076718333333,8.131266266666666e-06
-1.9387047e-05,0.0,48457.71783333333,4941.312051983334,1.0972247250000001e-07,4.206607733333333e-07,49.68340066666667,0.0,0.0,0.0029578391666666,0.0,1.2120757e-06,268.58020500000003,8.876666563333332,-4.4084070833333335,0.0833784195,-2.092648383333334e-06
-1.4553745666666669e-05,0.00989597,48431.49808333333,4938.638381383334,1.0933717833333333e-07,4.142972893333333e-07,55.31830383333333,3.37827275e-07,0.0,0.0030091939999999,1.987675166666666e-09,5.571400033333334e-06,268.3007,8.833517500000001,-4.128879763333333,0.1746700795,-2.4939805e-05
-1.1208491433333336e-05,0.0395882333333333,48437.30533333333,4939.2305563166665,1.0959221733333332e-07,4.143526831666666e-07,59.026602,3.4205475e-07,0.0,0.0030309505,1.987675166666666e-09,6.549068506666666e-06,268.13838333333337,9.168550116666667,-3.18303615,0.2265647001666666,-4.213487666666666e-05
-1.29205175e-05,0.0401065306666666,48420.63991666667,4937.5311566166665,1.10040115e-07,4.641401433333333e-07,59.110326166666674,2.981359966666667e-07,0.0,0.0029887584999999,0.0,5.873202066666666e-06,268.08700166666665,9.766754066666666,-2.1082612616666667,0.2770878926666666,-5.3516556e-05
-1.0155094416666666e-05,0.0164145433333333,48411.55703333334,4936.6049601,1.10331485e-07,5.831997183333333e-07,57.99011883333333,6.361294833333335e-08,0.0,0.0029407954999999,0.0,2.58289825e-06,268.08703,10.297202593333331,-1.0747089733333333,0.1746095734999999,-6.211980216666667e-05
-8.377893333333337e-07,0.0112083256666666,48401.85235,4935.615357866666,1.10275294e-07,6.16406873495e-07,58.65886766666667,2.6255924666666666e-07,3.180280333333333e-08,0.00295248,0.0,1.0095232e-06,268.0293383333333,10.105203205,-0.3262172066666666,0.0827829266666666,-6.560342633333333e-05
-3.027059e-06,0.0820406405,48367.639116666665,4932.1265793,1.1008306000000001e-07,4.854492158383333e-07,61.40705633333334,2.297915488333333e-06,7.309936666666667e-07,0.0030071306666666,0.0,1.8248716166666669e-06,267.80877166666664,9.404742096666666,0.3837980683333333,0.0184348156666666,-6.724252549999999e-05
-3.691851166666665e-06,0.0486819828333333,48372.52106666667,4932.62439945,1.112593766666667e-07,3.6114302e-07,63.13243716666667,7.929953e-09,1.7797346666666669e-06,0.0031717486666666,0.0,2.741601e-07,267.86078,10.4198829425,1.501673025,0.1580488485,-5.866866666666666e-05
-3.898590833333333e-06,0.040354748,48372.30198333333,4932.602059116666,1.11477259e-07,2.79755284e-07,62.67309866666667,1.988896333333333e-08,2.9714841666666664e-06,0.0031980521666666,0.0,0.0,267.8649266666667,9.773677183333334,2.6889301566666663,0.054019232,-5.1303166666666674e-05
-3.582242466666667e-06,0.0393241846666666,48423.44443333333,4937.817137749999,1.1130390433333336e-07,1.658225221666667e-07,64.233935,1.3035638266666668e-06,1.2696590333333332e-07,0.0032671675,1.987675166666666e-09,6.239629016666666e-07,267.86798500000003,9.274779061666669,3.8050164133333335,-0.0940179718333333,-4.647316666666667e-05
6.720097666666668e-06,0.10831211,48420.19793333334,4937.486086733334,1.11381639e-07,1.1686905728333339e-07,63.97360749999999,6.141600030000001e-06,1.6339096333333331e-06,0.0033212806666666,1.987675166666666e-09,4.91148589e-06,268.0092866666667,8.99118019,4.771800028333334,-0.1243818575,-4.6688e-05
6.915501833333333e-06,0.103117255,48406.61395,4936.10090605,1.1166894333333339e-07,1.3930198616666666e-07,61.72332666666667,6.245749749999999e-06,2.7758977633333337e-07,0.0033448178333333,0.0,5.177022226666666e-06,268.36275333333333,8.668906235333333,5.8421064,-0.1007095041666666,-4.112333333333333e-05
6.414519833333334e-06,0.06978179,48387.86693333334,4934.189242383333,1.1188803666666669e-07,1.4062938483333333e-07,59.3885285,3.825904516666667e-06,3.1802806666666666e-08,0.0032701351666666,0.0,2.951851766666667e-06,268.68065666666666,8.7267877,6.763188016666667,-0.1551767773333333,-3.907643666666667e-05
5.5475474166666665e-06,0.0515586733333333,48339.02671666667,4929.208926116667,1.1139303433333337e-07,9.87062866666667e-08,56.49045066666667,3.7307703583333335e-06,1.27180735e-07,0.003116794,0.0,3.977163573333333e-06,268.9168916666667,8.697940056666667,7.819773416666667,-0.223969619,-4.0085328e-05
1.11536126e-05,0.0156238808333333,48275.52948333334,4922.734010483334,1.1118030916666669e-07,1.8910762188333334e-07,50.667297,6.675325766666667e-07,0.0,0.0029543973333333,0.0,4.99099415e-06,269.22869833333334,8.654687666666666,8.257305433333334,-0.128426125,-1.860824566666667e-05
1.0878343333333336e-05,0.0005210571666666,48248.388750000006,4919.966425683334,1.1166156316666669e-07,3.192448183333333e-07,45.7447895,7.950701666666666e-09,0.0,0.002759719,0.0,7.979067383333333e-06,269.50422833333334,9.333451897,7.281544566666667,-0.1367502836666666,8.750560019999999e-06
9.85443875e-06,0.0007810256666666,48211.8625,4916.241785016667,1.1173613233333333e-07,4.075855903333333e-07,44.6865165,1.828184333333333e-07,0.0,0.0026492888333333,0.0,1.1665243528833334e-05,269.610965,10.06500186,5.44380421,-0.0855457256666666,1.756031075e-05
8.662888833333333e-06,0.0039063698333333,48181.88946666667,4913.185386,1.1130450166666668e-07,4.920995016666667e-07,46.20390125,8.743696666666666e-08,0.0,0.0027044925,0.0,1.806944889333333e-05,269.70688,10.17622355,3.494862133333333,-0.0425291981666666,1.9298432166666667e-05
-2.860453583333333e-06,0.0026054059999999,48177.07595,4912.694543966667,1.1039698666666669e-07,6.79557265e-07,48.42609625,6.356411166666667e-08,0.0,0.002810271,0.0,1.2974230425e-05,269.6422933333333,9.494511988333334,1.6780036533333331,-0.0087649668333333,2.411750833333333e-05
-6.729182499999999e-06,0.0002598486666666,48177.812,4912.76960015,1.128369816666667e-07,8.363059950000001e-07,43.53106639999999,7.929953e-09,0.0,0.0028084593333333,0.0,6.0636686e-06,270.01554500000003,9.311006398333332,0.8749860166666666,-0.021315766,2.7974927666666666e-05
-7.78581000000001e-07,0.0,48209.21951666666,4915.97227545,1.1363669333333336e-07,9.023378383333334e-07,40.86634525,0.0,0.0,0.0027745255,0.0,4.76453755e-06,269.98304666666667,8.470364166666668,0.3156238466666666,-0.0341328668333333,2.301915533333333e-05
3.235021666666649e-07,0.0,48214.02405,4916.462201933334,1.1386029333333334e-07,9.6644081e-07,38.85597116666667,0.0,0.0,0.002705312,0.0,7.343742116666666e-06,269.839445,7.055333883333333,0.8062650338333333,0.0151144131666666,1.7617578033333334e-05
-9.28871e-06,0.0,48189.0023,4913.910693266666,1.1393834266666669e-07,1.0353180483333334e-06,40.00421791666667,6.357145333333336e-08,0.0,0.0027296236666666,0.0,6.520133835e-06,269.82136,6.69289329,1.6894634833333333,0.0327772063333333,2.416373086666667e-05
-7.539859999999999e-06,0.0,48190.88438333333,4914.102612199999,1.1339115833333337e-07,1.1091276716666666e-06,43.27034075,4.767004666666668e-08,0.0,0.002806073,0.0,1.2312875765e-06,269.71880166666665,6.754462216666666,2.090763233333333,-0.0557867756666666,2.9823552666666665e-05
-1.007808e-05,0.0,48188.17808333333,4913.82664665,1.1264629083333339e-07,1.1623349016666668e-06,47.144523166666666,0.0,0.0,0.0028818391666666,0.0,1.07220353e-07,269.5559166666667,7.235260166666666,2.3356616011666667,-0.0359387071666666,3.178851933333333e-05
-6.648814466666667e-06,0.0,48156.82913333334,4910.629943433333,1.1194464483333333e-07,1.0468134516666669e-06,50.19358661666666,0.0,0.0,0.0029574305,0.0,1.1894929500000002e-08,269.44795,8.153891726666666,2.8337399766666667,0.0129065195,2.72417581e-05
-3.861436533333332e-06,0.0,48139.97711666667,4908.911515883333,1.1126622566666669e-07,9.48400915e-07,52.34900133333334,0.0,0.0,0.0030400593333333,0.0,0.0,269.3411116666667,9.482815055,2.8587048116666662,0.0101937768333333,2.497649383333333e-05
1.603663416666668e-06,0.0,48125.25956666667,4907.410743416666,1.110841965e-07,9.658373166666668e-07,54.0678245,0.0,0.0,0.0031529518333333,2.979378e-09,0.0,269.2596466666667,10.837872951666666,2.714104883333334,-0.0083619086666666,1.8974336583333333e-05
3.8628389500000006e-06,0.0070330736666666,48091.84243333333,4904.003144133333,1.118669201666667e-07,9.654859833333333e-07,55.941348000000005,2.007021816666667e-07,2.544065166666666e-07,0.0032877936666666,5.958756666666667e-09,5.960647333333333e-08,269.13320500000003,11.6635382,2.915892783333333,0.0134413593333333,1.1240727e-05
-1.1112636916666663e-06,0.0223969833333333,48085.3898,4903.345158716666,1.12333054e-07,8.689696433333334e-07,60.1180695,3.0996686833333334e-07,0.0,0.0035001306666666,0.0,6.755717166666666e-08,269.02974666666665,13.147781025,2.7058981333333336,0.0031780163333333,6.356950000000044e-08
-2.148926666666612e-08,0.0429722956666666,48100.6784,4904.904162033333,1.127080325e-07,7.601535733333333e-07,64.05230216666666,1.3669357016666668e-06,3.497087716666667e-07,0.0036710605,0.0,9.178771166666666e-07,268.838745,14.211803076666667,2.1867592,-0.0013367481666666,-7.035941499999999e-06
2.0759055e-06,0.0,48123.02856666667,4907.183244716666,1.157648325e-07,5.9206794e-07,54.568399166666666,0.0,0.0,0.0035315001666666,1.0525819e-07,0.0,269.3969,14.711486210333334,1.4734860588333332,0.0132018598333333,-1.9886666666666664e-05
2.672098833333332e-06,0.0,48132.4522,4908.144187933333,1.1617729e-07,5.3187052e-07,56.63148533333333,0.0,3.336902666666667e-07,0.0035998249999999,8.579063333333333e-07,0.0,269.2724983333333,15.513732343333333,1.7622950666666668,-0.1346031541666666,-2.508933333333333e-05
-3.713759561666667e-06,0.0007810256666666,48145.16535,4909.440568466666,1.1572417250000001e-07,3.8385221166666666e-07,60.393184,0.0,6.9918338e-07,0.0037886136666666,1.1916655e-07,0.0,269.1747283333333,16.039579566666667,1.6712094833333333,-0.0488085815,-2.817e-05
