d,cc,z,tall,o3,pv,r,ciwc,q,cswc,t,u,v,w,vo
-9.735138214285715e-06,0.0,129696.69642857143,13225.38241142857,2.356023814285714e-07,3.2330415e-06,7.945361757142857,0.0,6.922657457142857e-06,0.0,218.48106142857145,45.25107071428572,9.220715514285716,-0.011203814,-6.706494e-06
-6.281323428571429e-06,0.0,129661.18785714284,13221.761545714286,2.3458324857142857e-07,3.2497895285714287e-06,8.12305067142857,0.0,6.995755142857142e-06,0.0,218.31018428571429,45.805795,8.822482314285713,0.0049569191428571,-4.501566571428571e-06
-8.959897142857144e-06,0.0,129653.80357142857,13221.008558571428,2.3313319857142857e-07,3.1363253285714287e-06,8.159902357142856,0.0,7.0976284e-06,0.0,218.27447285714285,46.240718,8.316742285714286,0.0310707451428571,-7.753241714285714e-06
-1.0618e-05,0.0,129741.50928571427,13229.952051428572,2.2647720571428573e-07,2.946377157142857e-06,8.231895571428572,0.0,7.0747684e-06,0.0,218.24245714285715,46.36557671428572,8.343282400000001,0.0194080864285714,-1.3137052857142857e-05
-1.0311682157142856e-05,0.0,129742.465,13230.049505714283,2.1816115e-07,2.886679271428572e-06,8.564221185714285,0.0,7.3470880714285715e-06,0.0,218.0398957142857,46.59193657142857,8.133993042857144,0.0355175921428571,-1.6749062e-05
-7.411467428571429e-06,0.0,129731.30285714286,13228.911284285714,2.0997465857142857e-07,2.907101885714286e-06,8.997733614285716,0.0,7.683983571428572e-06,0.0,217.7712314285714,46.46954957142857,8.256318771428571,0.0559330098571428,-1.6656779285714285e-05
-6.5946373571428574e-06,0.0,129738.13357142858,13229.607824285717,2.048619057142857e-07,2.893647342857143e-06,9.073630357142855,0.0,7.63851657142857e-06,0.0,217.7202142857143,46.43319042857143,9.030214142857142,0.0697949412857142,-1.6149745285714288e-05
-6.079521142857143e-06,0.0,129745.50071428572,13230.359062857142,1.9760576571428573e-07,2.745775271428572e-06,9.337030971428572,0.0,7.661445885714286e-06,0.0,217.67772428571428,46.92766671428571,9.716588442857145,0.0535607695714285,-1.5824900842857144e-05
-3.4551095142857145e-06,0.0,129758.23142857142,13231.657235714289,1.9541384571428573e-07,2.542764e-06,9.811684371428573,0.0,7.9850626e-06,0.0,217.53191571428573,47.07167542857143,10.18199557142857,0.0517127884285714,-1.7538089142857145e-05
-5.937323357142857e-06,0.0,129734.39214285716,13229.226304285714,1.9865177714285722e-07,2.495747271428572e-06,10.109630385714285,0.0,8.588524285714286e-06,0.0,217.54722,47.01053742857143,10.467758857142856,0.0483609498571428,-1.8954285714285715e-05
-1.1310278285714283e-05,0.0,129723.73071428572,13228.13914,2.027789571428572e-07,2.504277142857143e-06,11.0356769,0.0,1.002064412857143e-05,0.0,217.42710714285712,47.25433142857143,10.617911428571428,0.0545185854285714,-2.3042857142857143e-05
-1.5636271714285715e-05,0.0,129708.80357142857,13226.616995714288,2.067644928571429e-07,2.7322814e-06,12.077419928571429,0.0,1.1598871e-05,0.0,217.32289428571428,47.408748,10.665141714285712,0.0704487522857142,-1.822e-05
-1.0793320214285714e-05,0.0,129738.7757142857,13229.673305714286,2.0449074e-07,3.0296955e-06,13.082134642857142,0.0,1.2679267228571428e-05,0.0,217.1796842857143,47.74068128571429,10.304119642857144,0.0588966341428571,-1.6062656385714285e-05
-4.369750571428571e-06,0.0033491114285714,129812.59857142856,13237.201142857142,2.0090332e-07,3.1863818428571432e-06,14.269240642857142,0.0,1.4171376785714288e-05,0.0,216.99430428571424,47.77450814285714,10.194156142857144,0.0433196222857142,-1.7363780857142858e-05
2.612459642857143e-06,0.0071434011428571,129823.22285714289,13238.284515714286,2.0040624857142857e-07,3.129117628571429e-06,15.942396214285711,6.131257142857144e-08,1.6346530928571428e-05,0.0,216.79756857142857,47.596036857142856,10.430638357142858,0.0100572011428571,-1.6938285714285712e-05
1.838838e-06,0.0176350385714285,129782.27714285711,13234.109218571428,2.0047403857142857e-07,2.9679734e-06,16.441511428571427,2.5205814285714285e-07,1.6590681571428574e-05,8.514949285714287e-09,216.6780057142857,47.51827371428572,11.258277571428572,-0.0010221751428571,-2.154729014285714e-05
4.175336571428572e-06,0.0241084785714285,129845.59,13240.565331428572,1.9895828285714289e-07,2.9063752857142854e-06,17.773544142857144,3.474314e-07,1.789180998571429e-05,1.5328136428571428e-08,216.52129428571428,48.11721342857143,12.055529000000002,0.0185368104285714,-1.7301068857142857e-05
4.774606714285714e-06,0.0267866685714285,129824.81214285716,13238.44657857143,1.9937676571428573e-07,2.7728678285714287e-06,20.19208742857143,4.6322397142857145e-07,2.018753711428571e-05,1.8731425714285723e-08,216.32918142857145,47.646033,12.190813985714286,0.0095551625714285,-1.901654557142857e-05
5.863448071428572e-06,0.02700775,129814.69642857143,13237.415062857142,2.014612871428572e-07,2.6283334285714284e-06,20.252072428571427,3.201485e-07,2.0172651557142853e-05,3.403061142857142e-09,216.4117542857143,47.63710442857143,12.356433571428571,-0.0094189802857142,-1.911892872857143e-05
5.810029914285714e-06,0.0270068215714285,129809.11642857142,13236.84606142857,2.070148557142857e-07,2.4909129714285714e-06,19.932814714285712,3.950751428571429e-07,1.901560777142857e-05,1.7029898571428578e-08,216.40341571428573,47.38039671428572,12.903074,-0.0223860235714285,-2.63141345e-05
4.334656391428572e-06,0.0301318672857142,129736.03714285714,13229.39404714286,2.1046898857142858e-07,2.6559854142857143e-06,18.95126928571429,3.201485e-07,1.7192513185714285e-05,0.0,216.42565714285715,47.23111171428571,14.024527285714283,0.0021235332857142,-2.620483657142857e-05
-5.838546428571429e-06,0.0276793948571428,129697.02714285711,13225.416135714286,2.1145483e-07,2.578730018571429e-06,21.76245257142857,5.450555428571429e-08,2.1152664985714287e-05,0.0,216.6556271428572,47.82225185714286,15.235253714285715,0.0109477624285714,-2.8359699999999995e-05
6.1402624857142864e-06,0.1685256171428571,129661.02785714286,13221.74523,2.128228057142857e-07,2.692423742857143e-06,30.51683371428572,1.948172742857143e-06,2.897895794285714e-05,5.789537142857143e-08,216.47770285714287,48.02072771428572,16.528656571428574,-0.0170476622857142,-3.2120812000000005e-05
1.9158913928571428e-05,0.1843727157142857,129618.93571428572,13217.453027142856,2.125349614285715e-07,2.500795516857143e-06,30.164126000000003,3.8828004e-06,2.602838457142857e-05,2.5544664685714285e-07,216.22176142857143,48.05759371428572,17.048372285714287,-0.0310440168571428,-3.3920596571428576e-05
2.2214952857142857e-05,0.1776746428571428,129571.52785714286,13212.61877,2.078194757142857e-07,2.5631198714285714e-06,29.216876142857146,5.762761857142857e-06,2.446678317142857e-05,5.210910885714286e-07,215.8614371428572,47.44602771428572,17.690855142857142,-0.0605916267142857,-3.0270494628571432e-05
2.1128576285714283e-05,0.1216455542857142,129537.84714285714,13209.184292857142,2.1032355e-07,2.89941776e-06,26.20623057142857,5.5170025285714285e-06,2.2081332857142857e-05,5.193438614285715e-07,215.63156285714285,46.56016128571429,17.578335285714285,-0.1376765131428571,-1.0490510185714286e-05
9.708995857142856e-06,0.0348157628571428,129490.40285714286,13204.346321428571,2.1732484e-07,2.843398171428572e-06,26.95165,1.062464387142857e-06,2.335565685714286e-05,8.513534485714287e-08,215.74662285714288,47.26582557142857,17.761766142857145,-0.1109950965714285,-1.83851954e-05
1.1138719842857142e-05,0.0183014785714285,129456.06357142856,13200.844688571427,2.241023142857143e-07,3.132051571428572e-06,25.01798314285714,4.767841428571429e-07,2.3273013514285715e-05,3.064988142857143e-08,216.0427371428572,48.67850171428571,18.78895342857143,-0.0982008451428571,-1.2355978428571429e-05
3.413038714285714e-06,0.0252199428571428,129425.30357142857,13197.708041428572,2.308122057142857e-07,2.9590242371428573e-06,20.86493542857143,7.492342257142858e-07,1.7491756114285718e-05,5.7896264285714294e-08,215.98157857142857,47.349356285714286,18.8012685,-0.0752847202857142,-1.6492373857142856e-05
8.772815e-06,0.0254447885714285,129413.66857142856,13196.521602857145,2.3696155142857145e-07,3.170159371428572e-06,15.919455285714289,8.718876142857143e-07,1.2743674928571427e-05,7.492616285714285e-08,216.25004571428573,46.39478871428572,19.094585285714288,-0.1336312777142857,-1.1210998142857142e-05
7.668864714285715e-06,0.0004460459999999,129409.93857142856,13196.14125,2.452897557142857e-07,3.594302157142857e-06,12.252296357142855,5.4479057142857145e-08,8.741783000000002e-06,3.403172857142856e-09,216.6765285714285,46.38242685714285,18.624483142857144,-0.1535083452857142,4.807602685714285e-06
1.9872331428571427e-06,0.0,129338.36642857142,13188.84292,2.5898770571428574e-07,3.859936371428572e-06,11.313826571428573,0.0,8.381143428571428e-06,0.0,217.01447142857143,47.28335171428571,18.280623428571428,-0.0721532305714285,4.505031857142857e-06
-8.018775714285718e-07,0.0,129265.70571428572,13181.43359,2.726155514285715e-07,4.209834557142857e-06,10.924976285714283,0.0,8.097219314285715e-06,0.0,217.15707,47.135923142857145,18.675807,-0.0395350815714285,1.868965199142857e-05
-1.521410957142857e-05,0.0,129230.07357142855,13177.800122857145,2.8439647571428574e-07,4.547487585714285e-06,10.314913642857144,0.0,7.9941689e-06,0.0,217.5380557142857,46.90676671428572,18.72642385714286,-0.0520379388571428,3.003797871428572e-05
-1.4605082142857142e-05,0.0,129159.555,13170.609228571428,2.909560628571429e-07,4.838662785714286e-06,10.245751714285715,0.0,7.991661785714286e-06,0.0,217.6614942857143,47.22493657142858,18.45184271428572,-0.0795617598571428,3.6545879714285714e-05
-1.2912264114285715e-05,0.0,129104.51642857144,13164.996857142858,2.9552813142857146e-07,4.9685993e-06,9.936116342857144,0.0,7.827288685714285e-06,0.0,217.78339857142856,47.76494685714285,17.419724285714285,-0.0424170242857142,3.930429185714286e-05
-1.927991285714286e-06,0.0,129054.60857142856,13159.907672857142,2.9947505285714284e-07,4.769903171428571e-06,9.76338912857143,0.0,7.728036157142858e-06,0.0,217.81202,48.32912542857143,16.205101285714285,-0.0084819832857142,3.789253271428571e-05
5.716311142857143e-06,0.0,129047.01857142858,13159.133707142855,3.059224471428572e-07,4.811115814285714e-06,9.677373071428573,0.0,7.73478162857143e-06,0.0,217.77954285714284,48.20995657142857,15.086090428571428,0.0027508864285714,3.819692957142857e-05
6.333915428571429e-07,0.0,128999.51642857144,13154.289838571429,3.0486275857142853e-07,5.0198382857142864e-06,9.687729857142855,0.0,7.767230557142858e-06,0.0,217.81948000000003,47.973759,14.465468285714284,0.0140416252857142,3.6713720857142863e-05
-1.532446142857143e-05,0.0,129045.74857142856,13159.004202857144,3.1175407428571425e-07,5.126214185714286e-06,9.314559357142857,0.0,7.574764271428572e-06,0.0,218.09956857142856,48.02875828571428,13.381112714285717,0.0263572438571428,3.514253957142857e-05
-1.4309350571428573e-05,0.0,129060.0,13160.457444285714,3.198505e-07,5.198778042857143e-06,9.186408071428572,0.0,7.418229714285715e-06,0.0,218.2299828571429,48.177453285714286,12.197727714285715,0.0758510952857142,3.211794342857143e-05
-1.13117912e-05,0.0,129068.55357142857,13161.329667142858,3.198666285714286e-07,5.366801628571428e-06,9.376137842857144,0.0,7.427734428571429e-06,0.0,218.06600285714285,47.527119285714285,11.116394357142855,0.0628026341428571,3.6519317857142856e-05
-1.17e-05,0.0,129082.59071428572,13162.761057142856,3.204540814285715e-07,5.683199985714286e-06,9.361366528571429,0.0,7.525754157142857e-06,0.0,218.00978,47.37132685714285,10.420814857142856,0.0413397314285714,3.868674085714285e-05
1.007453e-06,0.0,129086.32285714286,13163.141628571428,3.1218038857142855e-07,5.635586928571429e-06,9.8577196,0.0,7.5870414e-06,0.0,217.8012357142857,47.97860542857143,10.47036807142857,0.0209848951428571,4.310706628571429e-05
5.466789571428571e-06,0.0,129083.45714285714,13162.849405714283,3.126093342857143e-07,5.765587028571428e-06,9.739596571428573,0.0,7.568061642857143e-06,0.0,217.82822714285712,48.21562657142857,9.853986857142855,0.0120594038571428,4.417710057142857e-05
